Product_id,product_name,session_id,user_id,exam_id,user_exam_starts_at,user_exam_ends_at,total_answers,total_correct_answers,total_false_answers
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67a23dd3fecfa4470ddcf12d,623ad09bfb492fa5df2dc9d4,679b250fcf0060f8e6bb0141,2025-02-04 16:18:27.000000 UTC,2025-02-04 16:27:18.676000 UTC,30,19,11
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],679e1a1bf35973c9132f005a,623acd24fb492fa5df2d4517,679b250fcf0060f8e6bb0141,2025-02-01 12:56:59.594000 UTC,2025-02-01 13:02:57.205000 UTC,30,17,13
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],679a15fe37547cc9510ec8f2,623ad09bfb492fa5df2dc9d4,67923131ed74eaf98300cc37,2025-01-29 11:50:22.689000 UTC,2025-01-29 11:54:11.099000 UTC,20,10,10
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67a0c05dfecfa4470dcf6cf3,623a4e7cfb492fa5df1515a9,67923131ed74eaf98300cc37,2025-02-03 13:10:53.067000 UTC,2025-02-03 13:14:04.119000 UTC,20,10,10
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],6794eb77ff05fd8a0857c1fe,623abc17fb492fa5df2aa99d,67923131ed74eaf98300cc37,2025-01-25 13:47:35.300000 UTC,2025-01-25 13:58:07.840000 UTC,20,16,4
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],679e19c6d73629dd27e232b8,623a48d2fb492fa5df138705,67923131ed74eaf98300cc37,2025-02-01 12:55:34.613000 UTC,2025-02-01 13:15:44.613000 UTC,0,0,0
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67965da156906aa99c888072,623ac604fb492fa5df2c30de,67923131ed74eaf98300cc37,2025-01-26 16:06:57.423000 UTC,2025-01-26 16:16:25.535000 UTC,20,9,11
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],6794da9872f4e2568bd4861a,623a42b2fb492fa5df11c4b7,67923131ed74eaf98300cc37,2025-01-25 12:35:36.851000 UTC,2025-01-25 12:55:37.049000 UTC,17,14,3
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67962f3ed06783caddae32c7,623acd24fb492fa5df2d4517,67923131ed74eaf98300cc37,2025-01-26 12:49:02.923000 UTC,2025-01-26 12:51:04.311000 UTC,20,18,2
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67964085d06783caddaf9f48,623a41cffb492fa5df1181bd,67923131ed74eaf98300cc37,2025-01-26 14:02:45.120000 UTC,2025-01-26 14:05:39.797000 UTC,17,11,6
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],679dc8f769d1382e3f866276,623aa09afb492fa5df262d0e,67923131ed74eaf98300cc37,2025-02-01 07:10:47.012000 UTC,2025-02-01 07:13:27.625000 UTC,20,15,5
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67c300b23cde706028c5e072,623ad09bfb492fa5df2dc9d4,67c01b76ab4fa6fb454592e8,2025-03-01 12:42:26.156000 UTC,2025-03-01 13:09:08.857000 UTC,30,20,10
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67c314b384b7c91d2ac2d9c7,623a4e7cfb492fa5df1515a9,67c01b76ab4fa6fb454592e8,2025-03-01 14:07:47.824000 UTC,2025-03-01 14:15:25.056000 UTC,30,7,23
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],6809a794734592502aba471d,623a7666fb492fa5df1e5873,67db9c7d1863be536f37709d,2025-04-24 02:53:08.752000 UTC,2025-04-24 03:23:18.752000 UTC,6,3,3
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67e4235bc3e39ebfb38d18ff,623ad09bfb492fa5df2dc9d4,67db9c7d1863be536f37709d,2025-03-26 15:55:07.412000 UTC,2025-03-26 16:05:11.137000 UTC,30,22,8
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67b08186c60cb21099517167,623ad09bfb492fa5df2dc9d4,67a4756a96818a0923374f74,2025-02-15 11:59:02.480000 UTC,2025-02-15 12:04:06.828000 UTC,25,23,2
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67dfc4b54cc731b32d0e9e08,623a42b2fb492fa5df11c4b7,67a4756a96818a0923374f74,2025-03-23 08:22:13.583000 UTC,2025-03-23 08:22:32.450000 UTC,1,1,0
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67b0a87ddeff227e0b43a209,623a4e7cfb492fa5df1515a9,67adbfaa64933092bec6664f,2025-02-15 14:45:17.802000 UTC,2025-02-15 14:58:49.680000 UTC,30,7,23
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67b719dc3c3f8ede29cce1dc,623ad09bfb492fa5df2dc9d4,67adbfaa64933092bec6664f,2025-02-20 12:02:36.935000 UTC,2025-02-20 12:13:45.185000 UTC,30,22,8
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67b9c6883c3f8ede29e34196,623ad09bfb492fa5df2dc9d4,67b6e30d47fb3e15caec06d9,2025-02-22 12:43:52.557000 UTC,2025-02-22 13:08:08.683000 UTC,25,13,12
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67d2d4956d0ffb41a4dfc6b1,623ad09bfb492fa5df2dc9d4,67c92252e8d4c8c317a8fa8c,2025-03-13 12:50:29.377000 UTC,2025-03-13 12:55:28.330000 UTC,25,20,5
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67cd9d600208aa19a3acd01d,623a4e7cfb492fa5df1515a9,67c92252e8d4c8c317a8fa8c,2025-03-09 13:53:36.358000 UTC,2025-03-09 13:58:34.949000 UTC,25,19,6
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67d58e7c3cbbc493fab4edc8,623ad09bfb492fa5df2dc9d4,67d2534619a2103f5c54a56d,2025-03-15 14:28:12.989000 UTC,2025-03-15 14:49:06.032000 UTC,25,16,9
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67d6aac7d1b6f37a894569f5,623aac8dfb492fa5df282c3d,67d2534619a2103f5c54a56d,2025-03-16 10:41:11.190000 UTC,2025-03-16 10:53:03.010000 UTC,25,16,9
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],680e59be2aee8d5485dce069,623aa09afb492fa5df262d0e,6809d273d7a88b6fdf3b56de,2025-04-27 16:22:22.050000 UTC,2025-04-27 16:24:09.873000 UTC,15,15,0
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67a8b7dda265a65226b65714,623ab3e3fb492fa5df295ca1,679b250fcf0060f8e6bb0141,2025-02-09 14:12:45.700000 UTC,2025-02-09 14:16:40.447000 UTC,30,24,6
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67a5b5dfa265a652267644bb,623a42b2fb492fa5df11c4b7,679b250fcf0060f8e6bb0141,2025-02-07 07:27:27.025000 UTC,2025-02-07 07:38:07.137000 UTC,29,15,14
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],679f9b375939471df0d4e1fe,623a4e7cfb492fa5df1515a9,679b250fcf0060f8e6bb0141,2025-02-02 16:20:07.705000 UTC,2025-02-02 16:25:27.585000 UTC,30,9,21
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67a24125fecfa4470ddd1452,623ad09bfb492fa5df2dc9d4,679b250fcf0060f8e6bb0141,2025-02-04 16:32:37.050000 UTC,2025-02-04 16:45:21.869000 UTC,27,26,1
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],679f81a169d1382e3fb53d1f,623acd24fb492fa5df2d4517,679b250fcf0060f8e6bb0141,2025-02-02 14:30:57.009000 UTC,2025-02-02 14:33:39.947000 UTC,30,29,1
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],680f12de4725080f68129a8e,623a4aadfb492fa5df140b79,67923131ed74eaf98300cc37,2025-04-28 05:32:14.860000 UTC,2025-04-28 05:36:18.516000 UTC,20,17,3
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],679a18b837547cc9510ee317,623ad09bfb492fa5df2dc9d4,67923131ed74eaf98300cc37,2025-01-29 12:02:00.911000 UTC,2025-01-29 12:03:52.397000 UTC,20,14,6
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67a223c4fecfa4470ddb9d3b,623ab2ccfb492fa5df292fb3,67923131ed74eaf98300cc37,2025-02-04 14:27:16.351000 UTC,2025-02-04 14:30:15.844000 UTC,20,16,4
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],6794db0b7aa79047d75c4f40,623a4daffb492fa5df14de4a,67923131ed74eaf98300cc37,2025-01-25 12:37:31.400000 UTC,2025-01-25 12:41:05.056000 UTC,20,11,9
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67a0bcb1fecfa4470dcf3253,623a4e7cfb492fa5df1515a9,67923131ed74eaf98300cc37,2025-02-03 12:55:13.898000 UTC,2025-02-03 12:58:37.730000 UTC,20,10,10
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67966a4dd06783caddb58100,623abc17fb492fa5df2aa99d,67923131ed74eaf98300cc37,2025-01-26 17:01:01.879000 UTC,2025-01-26 17:04:26.994000 UTC,20,16,4
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],6799fa9369d1382e3f6e557a,623a48d2fb492fa5df138705,67923131ed74eaf98300cc37,2025-01-29 09:53:23.279000 UTC,2025-01-29 09:56:21.606000 UTC,20,10,10
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],6797868eca740c22920d49ad,623ac604fb492fa5df2c30de,67923131ed74eaf98300cc37,2025-01-27 13:13:50.363000 UTC,2025-01-27 13:22:49.437000 UTC,20,15,5
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67c590ba55f584a4862de8fa,623a42b2fb492fa5df11c4b7,67923131ed74eaf98300cc37,2025-03-03 11:21:30.407000 UTC,2025-03-03 11:28:28.193000 UTC,20,13,7
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],679bc297cf0060f8e6c0247d,623a71c6fb492fa5df1d65bb,67923131ed74eaf98300cc37,2025-01-30 18:19:03.613000 UTC,2025-01-30 18:22:06.078000 UTC,20,15,5
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67962e70d60868606609e960,623acd24fb492fa5df2d4517,67923131ed74eaf98300cc37,2025-01-26 12:45:36.970000 UTC,2025-01-26 12:47:37.236000 UTC,20,13,7
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67973a20d06783caddb8bc8d,623a41cffb492fa5df1181bd,67923131ed74eaf98300cc37,2025-01-27 07:47:44.616000 UTC,2025-01-27 07:52:07.816000 UTC,20,9,11
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67a305a2fecfa4470de28af3,623a4e6cfb492fa5df151173,67923131ed74eaf98300cc37,2025-02-05 06:30:58.998000 UTC,2025-02-05 06:34:37.935000 UTC,20,10,10
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],679b253b69d1382e3f743636,623a3313fb492fa5df0cb1a2,67923131ed74eaf98300cc37,2025-01-30 07:07:39.309000 UTC,2025-01-30 07:08:05.671000 UTC,3,2,1
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],680b8cc7d4a6fd03b0162814,623a3724fb492fa5df0e2163,67923131ed74eaf98300cc37,2025-04-25 13:23:19.537000 UTC,2025-04-25 13:43:29.537000 UTC,0,0,0
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67da9a981863be536f270555,623a574ffb492fa5df175f7d,67923131ed74eaf98300cc37,2025-03-19 10:21:12.327000 UTC,2025-03-19 10:41:22.327000 UTC,0,0,0
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],6794dcc5ca89babb49be6b67,623aa09afb492fa5df262d0e,67923131ed74eaf98300cc37,2025-01-25 12:44:53.922000 UTC,2025-01-25 12:54:32.370000 UTC,20,13,7
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67f3cc1f170cd37a61a6fe38,623a8286fb492fa5df20bc1d,67c01b76ab4fa6fb454592e8,2025-04-07 12:59:11.077000 UTC,2025-04-07 13:08:32.704000 UTC,30,14,16
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67c466a18f9536aae73b9f1b,623ad09bfb492fa5df2dc9d4,67c01b76ab4fa6fb454592e8,2025-03-02 14:09:37.006000 UTC,2025-03-02 14:25:19.082000 UTC,30,29,1
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67c5b9195d25c4efa493d4f2,623a4e7cfb492fa5df1515a9,67c01b76ab4fa6fb454592e8,2025-03-03 14:13:45.173000 UTC,2025-03-03 14:19:04.798000 UTC,30,13,17
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67fa1d25914cdb6a67a585d8,623a7666fb492fa5df1e5873,67db9c7d1863be536f37709d,2025-04-12 07:58:29.629000 UTC,2025-04-12 08:06:34.810000 UTC,30,22,8
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67ded6a006b87aa9e1854700,623a941afb492fa5df23fdf8,67db9c7d1863be536f37709d,2025-03-22 15:26:24.415000 UTC,2025-03-22 15:56:34.415000 UTC,0,0,0
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67dee2dac3e39ebfb33cde32,623a4e7cfb492fa5df1515a9,67db9c7d1863be536f37709d,2025-03-22 16:18:34.016000 UTC,2025-03-22 16:22:40.228000 UTC,30,9,21
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67deb79cec8ffc65e1e91000,623ad09bfb492fa5df2dc9d4,67db9c7d1863be536f37709d,2025-03-22 13:14:04.310000 UTC,2025-03-22 13:33:32.753000 UTC,30,26,4
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67a88698a265a65226aa1461,623ad09bfb492fa5df2dc9d4,67a4756a96818a0923374f74,2025-02-09 10:42:32.708000 UTC,2025-02-09 10:49:50.446000 UTC,24,22,2
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67a76b47a64da55add4a4a02,623a75eefb492fa5df1e3fd2,67a4756a96818a0923374f74,2025-02-08 14:33:43.207000 UTC,2025-02-08 14:41:12.112000 UTC,25,19,6
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67afe950c60cb210994cbd49,623a42b2fb492fa5df11c4b7,67a4756a96818a0923374f74,2025-02-15 01:09:36.352000 UTC,2025-02-15 01:19:08.214000 UTC,25,12,13
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67aa007ea265a65226c94784,623ac942fb492fa5df2caf3e,67a4756a96818a0923374f74,2025-02-10 13:34:54.446000 UTC,2025-02-10 13:38:59.005000 UTC,25,21,4
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67bdcffc47fb3e15ca36f492,623a4e7cfb492fa5df1515a9,67adbfaa64933092bec6664f,2025-02-25 14:13:16.755000 UTC,2025-02-25 14:18:33.591000 UTC,30,18,12
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67b08e96b855a967ddf66698,623ad09bfb492fa5df2dc9d4,67adbfaa64933092bec6664f,2025-02-15 12:54:46.853000 UTC,2025-02-15 13:09:55.807000 UTC,28,20,8
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67c2f68dab4fa6fb45614865,623ad09bfb492fa5df2dc9d4,67b6e30d47fb3e15caec06d9,2025-03-01 11:59:09.077000 UTC,2025-03-01 12:08:47.776000 UTC,25,24,1
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67fcc9fc1fa1986a13838e3a,623ac061fb492fa5df2b5443,67b6e30d47fb3e15caec06d9,2025-04-14 08:40:28.062000 UTC,2025-04-14 09:05:38.062000 UTC,0,0,0
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67badf513c3f8ede29fb7f9e,623a9117fb492fa5df237351,67b6e30d47fb3e15caec06d9,2025-02-23 08:41:53.844000 UTC,2025-02-23 09:06:53.782000 UTC,24,17,7
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67cea35f1ca1a4ada7d923d7,623ad09bfb492fa5df2dc9d4,67c92252e8d4c8c317a8fa8c,2025-03-10 08:31:27.460000 UTC,2025-03-10 08:35:05.305000 UTC,25,22,3
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67cd9b261ca1a4ada7cc7f75,623a4e7cfb492fa5df1515a9,67c92252e8d4c8c317a8fa8c,2025-03-09 13:44:06.615000 UTC,2025-03-09 13:49:48.307000 UTC,25,20,5
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67d592513cbbc493fab5b148,623ab411fb492fa5df2963fe,67d2534619a2103f5c54a56d,2025-03-15 14:44:33.642000 UTC,2025-03-15 15:09:43.642000 UTC,0,0,0
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67d6d5c1dbda27c9425cecc8,623ad09bfb492fa5df2dc9d4,67d2534619a2103f5c54a56d,2025-03-16 13:44:33.404000 UTC,2025-03-16 14:03:54.123000 UTC,25,22,3
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],67d6d90ddbda27c9425d4cf1,623aac8dfb492fa5df282c3d,67d2534619a2103f5c54a56d,2025-03-16 13:58:37.711000 UTC,2025-03-16 14:02:34.758000 UTC,25,23,2
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],6805edb3163da9626b95e468,623a51f3fb492fa5df160079,68009a4d7a5aca206fac980c,2025-04-21 07:03:15.710000 UTC,2025-04-21 07:05:55.979000 UTC,15,13,2
10432,১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৫ (বিজ্ঞান বিভাগ) [SSC 2026 ব্যাচ],68039807ee2bb74ec034370e,623acba8fb492fa5df2d0ba7,68009a4d7a5aca206fac980c,2025-04-19 12:33:11.866000 UTC,2025-04-19 12:46:08.476000 UTC,15,10,5
